year,road,PedalCycles,Motorcycles,CarsTaxis,bus,AllHGVs,AllMotorVehicles
2001,A4080,6,6,6,6,6,6
2001,A4081,3,3,3,3,3,3
2001,A4082,2,2,2,2,2,2
2001,A4085,3,3,3,3,3,3
2001,A4086,6,6,6,6,6,6
2001,A4087,3,3,3,3,3,3
2001,A4088,6,6,6,6,6,6
2001,A4089,3,3,3,3,3,3
2001,A409,5,5,5,5,5,5
2001,A4090,3,3,3,3,3,3
2001,A4091,4,4,4,4,4,4
2001,A4092,1,1,1,1,1,1
2001,A4093,3,3,3,3,3,3
2001,A4094,7,7,7,7,7,7
2001,A4095,9,9,9,9,9,9
2001,A4097,4,4,4,4,4,4
2001,A4098,3,3,3,3,3,3
2001,A4099,2,2,2,2,2,2
2001,A41,134,134,134,134,134,134
2001,A410,6,6,6,6,6,6
2001,A4100,5,5,5,5,5,5
2001,A4101,4,4,4,4,4,4
2001,A4102,6,6,6,6,6,6
2001,A4103,10,10,10,10,10,10
2001,A4104,3,3,3,3,3,3
2001,A4106,3,3,3,3,3,3
2001,A4107,6,6,6,6,6,6
2001,A4109,3,3,3,3,3,3
2001,A411,17,17,17,17,17,17
2001,A4110,3,3,3,3,3,3
2001,A4111,2,2,2,2,2,2
2001,A4112,6,6,6,6,6,6
2001,A4113,5,5,5,5,5,5
2001,A4114,3,3,3,3,3,3
2001,A4115,1,1,1,1,1,1
2001,A4117,3,3,3,3,3,3
2001,A4118,4,4,4,4,4,4
2001,A4119,16,16,16,16,16,16
2001,A412,15,15,15,15,15,15
2001,A4120,3,3,3,3,3,3
2001,A4123,14,14,14,14,14,14
2001,A4124,7,7,7,7,7,7
2001,A4125,4,4,4,4,4,4
2001,A4126,3,3,3,3,3,3
2001,A4127,7,7,7,7,7,7
2001,A4128,2,2,2,2,2,2
2001,A4129,2,2,2,2,2,2
2001,A413,21,21,21,21,21,21
2001,A4130,19,19,19,19,19,19
2001,A4133,5,5,5,5,5,5
2001,A4135,5,5,5,5,5,5
2001,A4136,5,5,5,5,5,5
2001,A4137,1,1,1,1,1,1
2001,A4138,3,3,3,3,3,3
2001,A4139,11,11,11,11,11,11
2001,A414,30,30,30,30,30,30
2001,A4140,5,5,5,5,5,5
2001,A4141,3,3,3,3,3,3
2001,A4142,4,4,4,4,4,4
2001,A4143,1,1,1,1,1,1
2001,A4144,5,5,5,5,5,5
2001,A4145,3,3,3,3,3,3
2001,A4146,21,21,21,21,21,21
2001,A4147,7,7,7,7,7,7
2001,A4148,8,8,8,8,8,8
2001,A415,10,10,10,10,10,10
2001,A4150,6,6,6,6,6,6
2001,A4151,2,2,2,2,2,2
2001,A4154,1,1,1,1,1,1
2001,A4155,12,12,12,12,12,12
2001,A4156,1,1,1,1,1,1
2001,A4157,3,3,3,3,3,3
2001,A4158,1,1,1,1,1,1
2001,A4159,1,1,1,1,1,1
2001,A416,10,10,10,10,10,10
2001,A4160,6,6,6,6,6,6
2001,A4161,8,8,8,8,8,8
2001,A4162,3,3,3,3,3,3
2001,A4165,3,3,3,3,3,3
2001,A4168,2,2,2,2,2,2
2001,A4169,9,9,9,9,9,9
2001,A417,31,31,31,31,31,31
2001,A4171,1,1,1,1,1,1
2001,A4172,2,2,2,2,2,2
2001,A4173,3,3,3,3,3,3
2001,A4174,12,12,12,12,12,12
2001,A4175,8,8,8,8,8,8
2001,A4176,1,1,1,1,1,1
2001,A4177,3,3,3,3,3,3
2001,A4178,3,3,3,3,3,3
2001,A418,13,13,13,13,13,13
2001,A4180,7,7,7,7,7,7
2001,A4182,2,2,2,2,2,2
2001,A4183,2,2,2,2,2,2
2001,A4184,3,3,3,3,3,3
2001,A4185,2,2,2,2,2,2
2001,A4189,6,6,6,6,6,6
2001,A419,21,21,21,21,21,21
2001,A4196,1,1,1,1,1,1
2001,A42,6,6,6,6,6,6
2001,A420,38,38,38,38,38,38
2001,A4200,6,6,6,6,6,6
2001,A4201,7,7,7,7,7,7
2001,A4202,1,1,1,1,1,1
2001,A4204,1,1,1,1,1,1
2001,A4205,1,1,1,1,1,1
2001,A4206,4,4,4,4,4,4
2001,A4207,1,1,1,1,1,1
2001,A4208,1,1,1,1,1,1
2001,A4209,1,1,1,1,1,1
2001,A421,22,22,22,22,22,22
2001,A4212,2,2,2,2,2,2
2001,A4214,1,1,1,1,1,1
2001,A4215,1,1,1,1,1,1
2001,A4216,2,2,2,2,2,2
2001,A4217,3,3,3,3,3,3
2001,A4218,1,1,1,1,1,1
2001,A4219,1,1,1,1,1,1
2001,A422,29,29,29,29,29,29
2001,A4221,2,2,2,2,2,2
2001,A4222,5,5,5,5,5,5
2001,A4223,1,1,1,1,1,1
2001,A4225,2,2,2,2,2,2
2001,A4226,4,4,4,4,4,4
2001,A4229,2,2,2,2,2,2
2001,A423,10,10,10,10,10,10
2001,A4230,4,4,4,4,4,4
2001,A4231,1,1,1,1,1,1
2001,A4232,11,11,11,11,11,11
2001,A4233,7,7,7,7,7,7
2001,A4234,2,2,2,2,2,2
2001,A424,3,3,3,3,3,3
2001,A4240,3,3,3,3,3,3
2001,A4241,1,1,1,1,1,1
2001,A4242,2,2,2,2,2,2
2001,A4243,1,1,1,1,1,1
2001,A425,16,16,16,16,16,16
2001,A4251,11,11,11,11,11,11
2001,A4252,2,2,2,2,2,2
2001,A4254,2,2,2,2,2,2
2001,A4256,1,1,1,1,1,1
2001,A4259,4,4,4,4,4,4
2001,A426,17,17,17,17,17,17
2001,A4260,10,10,10,10,10,10
2001,A427,9,9,9,9,9,9
2001,A428,42,42,42,42,42,42
2001,A4289,1,1,1,1,1,1
2001,A429,35,35,35,35,35,35
2001,A43,27,27,27,27,27,27
2001,A430,3,3,3,3,3,3
2001,A4300,7,7,7,7,7,7
2001,A4301,1,1,1,1,1,1
2001,A4302,1,1,1,1,1,1
2001,A4303,3,3,3,3,3,3
2001,A4304,11,11,11,11,11,11
2001,A431,7,7,7,7,7,7
2001,A4311,2,2,2,2,2,2
2001,A4312,2,2,2,2,2,2
2001,A432,14,14,14,14,14,14
2001,A4320,4,4,4,4,4,4
2001,A433,4,4,4,4,4,4
2001,A435,20,20,20,20,20,20
2001,A436,8,8,8,8,8,8
2001,A4361,4,4,4,4,4,4
2001,A437,7,7,7,7,7,7
2001,A438,24,24,24,24,24,24
2001,A439,1,1,1,1,1,1
2001,A4390,4,4,4,4,4,4
2001,A44,54,54,54,54,54,54
2001,A4400,8,8,8,8,8,8
2001,A441,19,19,19,19,19,19
2001,A442,26,26,26,26,26,26
2001,A4421,3,3,3,3,3,3
2001,A443,4,4,4,4,4,4
2001,A444,21,21,21,21,21,21
2001,A4440,7,7,7,7,7,7
2001,A4444,2,2,2,2,2,2
2001,A445,6,6,6,6,6,6
2001,A446,12,12,12,12,12,12
2001,A447,4,4,4,4,4,4
2001,A448,11,11,11,11,11,11
2001,A449,66,66,66,66,66,66
2001,A45,49,49,49,49,49,49
2001,A450,3,3,3,3,3,3
2001,A4500,7,7,7,7,7,7
2001,A4501,1,1,1,1,1,1
2001,A451,17,17,17,17,17,17
2001,A452,37,37,37,37,37,37
2001,A453,27,27,27,27,27,27
2001,A4535,2,2,2,2,2,2
2001,A4536,2,2,2,2,2,2
2001,A4538,4,4,4,4,4,4
2001,A454,15,15,15,15,15,15
2001,A4540,17,17,17,17,17,17
2001,A455,2,2,2,2,2,2
2001,A456,30,30,30,30,30,30
2001,A457,19,19,19,19,19,19
2001,A458,40,40,40,40,40,40
2001,A459,16,16,16,16,16,16
2001,A46,97,97,97,97,97,97
2001,A460,15,15,15,15,15,15
2001,A4600,7,7,7,7,7,7
2001,A4601,2,2,2,2,2,2
2001,A461,23,23,23,23,23,23
2001,A462,8,8,8,8,8,8
2001,A463,10,10,10,10,10,10
2001,A464,5,5,5,5,5,5
2001,A465,33,33,33,33,33,33
2001,A466,11,11,11,11,11,11
2001,A467,11,11,11,11,11,11
2001,A468,6,6,6,6,6,6
2001,A469,13,13,13,13,13,13
2001,A47,73,73,73,73,73,73
2001,A470,63,63,63,63,63,63
2001,A472,14,14,14,14,14,14
2001,A473,18,18,18,18,18,18
2001,A474,12,12,12,12,12,12
2001,A475,6,6,6,6,6,6
2001,A476,6,6,6,6,6,6
2001,A477,8,8,8,8,8,8
2001,A478,12,12,12,12,12,12
2001,A479,5,5,5,5,5,5
2001,A48,54,54,54,54,54,54
2001,A480,3,3,3,3,3,3
2001,A481,2,2,2,2,2,2
2001,A482,5,5,5,5,5,5
2001,A483,54,54,54,54,54,54
2001,A484,17,17,17,17,17,17
2001,A485,7,7,7,7,7,7
2001,A486,6,6,6,6,6,6
2001,A487,47,47,47,47,47,47
2001,A488,12,12,12,12,12,12
2001,A489,11,11,11,11,11,11
2001,A49,81,81,81,81,81,81
2001,A490,7,7,7,7,7,7
2001,A491,15,15,15,15,15,15
2001,A493,5,5,5,5,5,5
2001,A494,18,18,18,18,18,18
2001,A495,10,10,10,10,10,10
2001,A496,7,7,7,7,7,7
2001,A497,5,5,5,5,5,5
2001,A498,4,4,4,4,4,4
2001,A499,5,5,5,5,5,5
2001,A5,137,137,137,137,137,137
2001,A50,78,78,78,78,78,78
2001,A500,21,21,21,21,21,21
2001,A5000,1,1,1,1,1,1
2001,A5001,1,1,1,1,1,1
2001,A5004,3,3,3,3,3,3
2001,A5005,4,4,4,4,4,4
2001,A5006,4,4,4,4,4,4
2001,A5007,6,6,6,6,6,6
2001,A5008,3,3,3,3,3,3
2001,A5009,1,1,1,1,1,1
2001,A501,24,24,24,24,24,24
2001,A5010,1,1,1,1,1,1
2001,A5011,4,4,4,4,4,4
2001,A5012,3,3,3,3,3,3
2001,A5013,4,4,4,4,4,4
2001,A5014,4,4,4,4,4,4
2001,A5018,1,1,1,1,1,1
2001,A5019,2,2,2,2,2,2
2001,A502,6,6,6,6,6,6
2001,A5020,2,2,2,2,2,2
2001,A5022,1,1,1,1,1,1
2001,A5025,6,6,6,6,6,6
2001,A5026,6,6,6,6,6,6
2001,A5027,7,7,7,7,7,7
2001,A5028,8,8,8,8,8,8
2001,A5029,3,3,3,3,3,3
2001,A503,25,25,25,25,25,25
2001,A5030,3,3,3,3,3,3
2001,A5032,4,4,4,4,4,4
2001,A5033,2,2,2,2,2,2
2001,A5034,1,1,1,1,1,1
2001,A5035,2,2,2,2,2,2
2001,A5036,17,17,17,17,17,17
2001,A5037,1,1,1,1,1,1
2001,A5038,19,19,19,19,19,19
2001,A5039,3,3,3,3,3,3
2001,A504,20,20,20,20,20,20
2001,A5040,2,2,2,2,2,2
2001,A5041,2,2,2,2,2,2
2001,A5045,1,1,1,1,1,1
2001,A5046,7,7,7,7,7,7
2001,A5047,9,9,9,9,9,9
2001,A5048,2,2,2,2,2,2
2001,A5049,4,4,4,4,4,4
2001,A505,35,35,35,35,35,35
2001,A5050,2,2,2,2,2,2
2001,A5051,1,1,1,1,1,1
2001,A5052,1,1,1,1,1,1
2001,A5053,2,2,2,2,2,2
2001,A5054,4,4,4,4,4,4
2001,A5055,2,2,2,2,2,2
2001,A5056,2,2,2,2,2,2
2001,A5057,5,5,5,5,5,5
2001,A5058,15,15,15,15,15,15
2001,A506,7,7,7,7,7,7
2001,A5060,1,1,1,1,1,1
2001,A5061,2,2,2,2,2,2
2001,A5062,1,1,1,1,1,1
2001,A5063,7,7,7,7,7,7
2001,A5064,2,2,2,2,2,2
2001,A5065,4,4,4,4,4,4
2001,A5066,4,4,4,4,4,4
2001,A5067,3,3,3,3,3,3
2001,A5068,1,1,1,1,1,1
2001,A507,12,12,12,12,12,12
2001,A5071,2,2,2,2,2,2
2001,A5072,3,3,3,3,3,3
2001,A5073,2,2,2,2,2,2
2001,A5074,3,3,3,3,3,3
2001,A5076,3,3,3,3,3,3
2001,A5078,4,4,4,4,4,4
2001,A5079,1,1,1,1,1,1
2001,A508,16,16,16,16,16,16
2001,A5080,13,13,13,13,13,13
2001,A5081,3,3,3,3,3,3
2001,A5082,6,6,6,6,6,6
2001,A5083,1,1,1,1,1,1
2001,A5084,1,1,1,1,1,1
2001,A5085,6,6,6,6,6,6
2001,A5086,2,2,2,2,2,2
2001,A5087,5,5,5,5,5,5
2001,A5088,4,4,4,4,4,4
2001,A5089,4,4,4,4,4,4
2001,A509,15,15,15,15,15,15
2001,A5090,6,6,6,6,6,6
2001,A5091,1,1,1,1,1,1
2001,A5092,2,2,2,2,2,2
2001,A5093,1,1,1,1,1,1
2001,A5094,4,4,4,4,4,4
2001,A5095,6,6,6,6,6,6
2001,A5098,5,5,5,5,5,5
2001,A5099,5,5,5,5,5,5
2001,A51,42,42,42,42,42,42
2001,A510,3,3,3,3,3,3
2001,A5100,2,2,2,2,2,2
2001,A5101,1,1,1,1,1,1
2001,A5102,7,7,7,7,7,7
2001,A5103,10,10,10,10,10,10
2001,A5104,11,11,11,11,11,11
2001,A5105,2,2,2,2,2,2
2001,A5106,3,3,3,3,3,3
2001,A5108,1,1,1,1,1,1
2001,A5109,5,5,5,5,5,5
2001,A511,18,18,18,18,18,18
2001,A5111,9,9,9,9,9,9
2001,A5112,7,7,7,7,7,7
2001,A5114,1,1,1,1,1,1
2001,A5115,1,1,1,1,1,1
2001,A5116,2,2,2,2,2,2
2001,A5117,7,7,7,7,7,7
2001,A5118,1,1,1,1,1,1
2001,A5119,7,7,7,7,7,7
2001,A512,9,9,9,9,9,9
2001,A5120,6,6,6,6,6,6
2001,A5121,5,5,5,5,5,5
2001,A5123,10,10,10,10,10,10
2001,A5124,1,1,1,1,1,1
2001,A5127,17,17,17,17,17,17
2001,A5128,8,8,8,8,8,8
2001,A513,8,8,8,8,8,8
2001,A5130,3,3,3,3,3,3
2001,A5132,8,8,8,8,8,8
2001,A5134,7,7,7,7,7,7
2001,A5135,3,3,3,3,3,3
2001,A5137,2,2,2,2,2,2
2001,A5139,4,4,4,4,4,4
2001,A514,13,13,13,13,13,13
2001,A5140,2,2,2,2,2,2
2001,A5141,4,4,4,4,4,4
2001,A5143,1,1,1,1,1,1
2001,A5144,1,1,1,1,1,1
2001,A5145,8,8,8,8,8,8
2001,A5147,5,5,5,5,5,5
2001,A5148,1,1,1,1,1,1
2001,A5149,3,3,3,3,3,3
2001,A515,17,17,17,17,17,17
2001,A5150,1,1,1,1,1,1
2001,A5151,5,5,5,5,5,5
2001,A5152,10,10,10,10,10,10
2001,A5154,1,1,1,1,1,1
2001,A5156,2,2,2,2,2,2
2001,A516,6,6,6,6,6,6
2001,A517,2,2,2,2,2,2
2001,A518,19,19,19,19,19,19
2001,A5181,2,2,2,2,2,2
2001,A5182,1,1,1,1,1,1
2001,A5183,9,9,9,9,9,9
2001,A5184,1,1,1,1,1,1
2001,A5185,2,2,2,2,2,2
2001,A5186,2,2,2,2,2,2
2001,A5189,1,1,1,1,1,1
2001,A519,7,7,7,7,7,7
2001,A5190,7,7,7,7,7,7
2001,A5191,2,2,2,2,2,2
2001,A5192,3,3,3,3,3,3
2001,A5193,6,6,6,6,6,6
2001,A5194,1,1,1,1,1,1
2001,A5199,14,14,14,14,14,14
2001,A52,75,75,75,75,75,75
2001,A520,16,16,16,16,16,16
2001,A5200,11,11,11,11,11,11
2001,A5201,7,7,7,7,7,7
2001,A5202,6,6,6,6,6,6
2001,A5203,5,5,5,5,5,5
2001,A5204,6,6,6,6,6,6
2001,A5205,3,3,3,3,3,3
2001,A5206,2,2,2,2,2,2
2001,A5207,3,3,3,3,3,3
2001,A5208,2,2,2,2,2,2
2001,A5209,3,3,3,3,3,3
2001,A521,11,11,11,11,11,11
2001,A522,11,11,11,11,11,11
2001,A5223,3,3,3,3,3,3
2001,A5227,1,1,1,1,1,1
2001,A5228,2,2,2,2,2,2
2001,A523,21,21,21,21,21,21
2001,A5230,5,5,5,5,5,5
2001,A525,33,33,33,33,33,33
2001,A5250,6,6,6,6,6,6
2001,A526,1,1,1,1,1,1
2001,A5267,2,2,2,2,2,2
2001,A5268,5,5,5,5,5,5
2001,A527,12,12,12,12,12,12
2001,A5270,1,1,1,1,1,1
2001,A5271,4,4,4,4,4,4
2001,A5272,3,3,3,3,3,3
2001,A528,7,7,7,7,7,7
2001,A5284,2,2,2,2,2,2
2001,A529,8,8,8,8,8,8
2001,A53,34,34,34,34,34,34
2001,A530,12,12,12,12,12,12
2001,A5300,2,2,2,2,2,2
2001,A531,2,2,2,2,2,2
2001,A532,3,3,3,3,3,3
2001,A533,25,25,25,25,25,25
2001,A534,22,22,22,22,22,22
2001,A535,3,3,3,3,3,3
2001,A536,3,3,3,3,3,3
2001,A537,12,12,12,12,12,12
2001,A538,10,10,10,10,10,10
2001,A539,8,8,8,8,8,8
2001,A54,19,19,19,19,19,19
2001,A540,10,10,10,10,10,10
2001,A541,15,15,15,15,15,15
2001,A542,2,2,2,2,2,2
2001,A543,8,8,8,8,8,8
2001,A544,2,2,2,2,2,2
2001,A545,3,3,3,3,3,3
2001,A546,4,4,4,4,4,4
2001,A5460,5,5,5,5,5,5
2001,A547,22,22,22,22,22,22
2001,A548,25,25,25,25,25,25
2001,A5480,2,2,2,2,2,2
2001,A549,2,2,2,2,2,2
2001,A55,42,42,42,42,42,42
2001,A550,12,12,12,12,12,12
2001,A551,15,15,15,15,15,15
2001,A552,8,8,8,8,8,8
2001,A553,9,9,9,9,9,9
2001,A554,9,9,9,9,9,9
2001,A555,5,5,5,5,5,5
2001,A556,13,13,13,13,13,13
2001,A557,12,12,12,12,12,12
2001,A558,2,2,2,2,2,2
2001,A559,9,9,9,9,9,9
2001,A56,74,74,74,74,74,74
2001,A560,27,27,27,27,27,27
2001,A561,9,9,9,9,9,9
2001,A562,22,22,22,22,22,22
2001,A563,15,15,15,15,15,15
2001,A5630,2,2,2,2,2,2
2001,A565,21,21,21,21,21,21
2001,A566,5,5,5,5,5,5
2001,A567,9,9,9,9,9,9
2001,A568,2,2,2,2,2,2
2001,A569,2,2,2,2,2,2
2001,A57,101,101,101,101,101,101
2001,A570,29,29,29,29,29,29
2001,A571,6,6,6,6,6,6
2001,A572,23,23,23,23,23,23
2001,A573,9,9,9,9,9,9
2001,A574,8,8,8,8,8,8
2001,A575,11,11,11,11,11,11
2001,A576,16,16,16,16,16,16
2001,A577,30,30,30,30,30,30
2001,A578,2,2,2,2,2,2
2001,A579,13,13,13,13,13,13
2001,A58,93,93,93,93,93,93
2001,A580,40,40,40,40,40,40
2001,A581,2,2,2,2,2,2
2001,A582,4,4,4,4,4,4
2001,A583,16,16,16,16,16,16
2001,A584,7,7,7,7,7,7
2001,A585,9,9,9,9,9,9
2001,A586,17,17,17,17,17,17
2001,A587,6,6,6,6,6,6
2001,A588,8,8,8,8,8,8
2001,A589,6,6,6,6,6,6
2001,A59,66,66,66,66,66,66
2001,A590,17,17,17,17,17,17
2001,A591,12,12,12,12,12,12
2001,A592,9,9,9,9,9,9
2001,A593,6,6,6,6,6,6
2001,A594,15,15,15,15,15,15
2001,A595,21,21,21,21,21,21
2001,A596,7,7,7,7,7,7
2001,A597,2,2,2,2,2,2
2001,A598,7,7,7,7,7,7
2001,A599,1,1,1,1,1,1
2001,A6,189,189,189,189,189,189
2001,A60,53,53,53,53,53,53
2001,A600,11,11,11,11,11,11
2001,A6001,9,9,9,9,9,9
2001,A6002,11,11,11,11,11,11
2001,A6003,14,14,14,14,14,14
2001,A6004,4,4,4,4,4,4
2001,A6005,14,14,14,14,14,14
2001,A6006,9,9,9,9,9,9
2001,A6007,8,8,8,8,8,8
2001,A6008,20,20,20,20,20,20
2001,A6009,6,6,6,6,6,6
2001,A601,13,13,13,13,13,13
2001,A6010,15,15,15,15,15,15
2001,A6011,6,6,6,6,6,6
2001,A6013,3,3,3,3,3,3
2001,A6014,1,1,1,1,1,1
2001,A6015,1,1,1,1,1,1
2001,A6016,1,1,1,1,1,1
2001,A6017,6,6,6,6,6,6
2001,A6018,2,2,2,2,2,2
2001,A602,17,17,17,17,17,17
2001,A6020,1,1,1,1,1,1
2001,A6021,5,5,5,5,5,5
2001,A6022,2,2,2,2,2,2
2001,A6023,4,4,4,4,4,4
2001,A6024,4,4,4,4,4,4
2001,A6025,1,1,1,1,1,1
2001,A6026,1,1,1,1,1,1
2001,A6027,3,3,3,3,3,3
2001,A6029,1,1,1,1,1,1
2001,A603,9,9,9,9,9,9
2001,A6030,4,4,4,4,4,4
2001,A6032,2,2,2,2,2,2
2001,A6033,7,7,7,7,7,7
2001,A6034,1,1,1,1,1,1
2001,A6035,3,3,3,3,3,3
2001,A6036,4,4,4,4,4,4
2001,A6037,6,6,6,6,6,6
2001,A6038,9,9,9,9,9,9
2001,A6040,2,2,2,2,2,2
2001,A6041,4,4,4,4,4,4
2001,A6042,7,7,7,7,7,7
2001,A6043,2,2,2,2,2,2
2001,A6044,4,4,4,4,4,4
2001,A6045,1,1,1,1,1,1
2001,A6046,5,5,5,5,5,5
2001,A6048,3,3,3,3,3,3
2001,A605,17,17,17,17,17,17
2001,A6050,2,2,2,2,2,2
2001,A6051,1,1,1,1,1,1
2001,A6052,3,3,3,3,3,3
2001,A6053,7,7,7,7,7,7
2001,A6055,3,3,3,3,3,3
2001,A6058,1,1,1,1,1,1
2001,A606,17,17,17,17,17,17
2001,A6060,1,1,1,1,1,1
2001,A6061,1,1,1,1,1,1
2001,A6062,1,1,1,1,1,1
2001,A6063,1,1,1,1,1,1
2001,A6066,1,1,1,1,1,1
2001,A6068,10,10,10,10,10,10
2001,A6069,4,4,4,4,4,4
2001,A607,25,25,25,25,25,25
2001,A6070,2,2,2,2,2,2
2001,A6071,3,3,3,3,3,3
2001,A6072,4,4,4,4,4,4
2001,A6075,13,13,13,13,13,13
2001,A6076,4,4,4,4,4,4
2001,A6077,1,1,1,1,1,1
2001,A6078,2,2,2,2,2,2
2001,A6079,2,2,2,2,2,2
2001,A608,12,12,12,12,12,12
2001,A6085,2,2,2,2,2,2
2001,A6086,3,3,3,3,3,3
2001,A6088,2,2,2,2,2,2
2001,A6089,3,3,3,3,3,3
2001,A609,13,13,13,13,13,13
2001,A6091,4,4,4,4,4,4
2001,A6093,5,5,5,5,5,5
2001,A6094,14,14,14,14,14,14
2001,A6095,5,5,5,5,5,5
2001,A6096,9,9,9,9,9,9
2001,A6097,2,2,2,2,2,2
2001,A6098,2,2,2,2,2,2
2001,A6099,1,1,1,1,1,1
2001,A61,114,114,114,114,114,114
2001,A610,17,17,17,17,17,17
2001,A6101,3,3,3,3,3,3
2001,A6102,11,11,11,11,11,11
2001,A6104,7,7,7,7,7,7
2001,A6105,9,9,9,9,9,9
2001,A6106,5,5,5,5,5,5
2001,A6107,3,3,3,3,3,3
2001,A6108,4,4,4,4,4,4
2001,A6109,5,5,5,5,5,5
2001,A611,9,9,9,9,9,9
2001,A6110,8,8,8,8,8,8
2001,A6112,4,4,4,4,4,4
2001,A6114,1,1,1,1,1,1
2001,A6115,3,3,3,3,3,3
2001,A6116,4,4,4,4,4,4
2001,A6117,2,2,2,2,2,2
2001,A6118,4,4,4,4,4,4
2001,A6119,6,6,6,6,6,6
2001,A612,8,8,8,8,8,8
2001,A6120,11,11,11,11,11,11
2001,A6121,8,8,8,8,8,8
2001,A6123,3,3,3,3,3,3
2001,A6124,4,4,4,4,4,4
2001,A6129,2,2,2,2,2,2
2001,A6130,4,4,4,4,4,4
2001,A6131,4,4,4,4,4,4
2001,A6133,2,2,2,2,2,2
2001,A6135,16,16,16,16,16,16
2001,A6136,3,3,3,3,3,3
2001,A6137,3,3,3,3,3,3
2001,A6139,1,1,1,1,1,1
2001,A614,32,32,32,32,32,32
2001,A6140,2,2,2,2,2,2
2001,A6141,2,2,2,2,2,2
2001,A6142,1,1,1,1,1,1
2001,A6143,1,1,1,1,1,1
2001,A6144,8,8,8,8,8,8
2001,A6145,1,1,1,1,1,1
2001,A615,7,7,7,7,7,7
2001,A616,22,22,22,22,22,22
2001,A617,10,10,10,10,10,10
2001,A6172,1,1,1,1,1,1
2001,A6175,3,3,3,3,3,3
2001,A6176,1,1,1,1,1,1
2001,A6177,19,19,19,19,19,19
2001,A6178,6,6,6,6,6,6
2001,A618,10,10,10,10,10,10
2001,A6181,8,8,8,8,8,8
2001,A6182,2,2,2,2,2,2
2001,A6185,2,2,2,2,2,2
2001,A6186,1,1,1,1,1,1
2001,A6187,6,6,6,6,6,6
2001,A619,13,13,13,13,13,13
2001,A6191,4,4,4,4,4,4
2001,A6195,6,6,6,6,6,6
2001,A62,45,45,45,45,45,45
2001,A620,6,6,6,6,6,6
2001,A6200,2,2,2,2,2,2
2001,A621,9,9,9,9,9,9
2001,A6211,5,5,5,5,5,5
2001,A623,4,4,4,4,4,4
2001,A624,6,6,6,6,6,6
2001,A625,6,6,6,6,6,6
2001,A626,7,7,7,7,7,7
2001,A627,24,24,24,24,24,24
2001,A628,20,20,20,20,20,20
2001,A629,42,42,42,42,42,42
2001,A63,21,21,21,21,21,21
2001,A630,26,26,26,26,26,26
2001,A631,27,27,27,27,27,27
2001,A632,15,15,15,15,15,15
2001,A633,12,12,12,12,12,12
2001,A634,7,7,7,7,7,7
2001,A635,39,39,39,39,39,39
2001,A636,8,8,8,8,8,8
2001,A637,6,6,6,6,6,6
2001,A638,37,37,37,37,37,37
2001,A639,13,13,13,13,13,13
2001,A64,31,31,31,31,31,31
2001,A640,11,11,11,11,11,11
2001,A641,11,11,11,11,11,11
2001,A642,15,15,15,15,15,15
2001,A643,15,15,15,15,15,15
2001,A644,11,11,11,11,11,11
2001,A645,13,13,13,13,13,13
2001,A646,13,13,13,13,13,13
2001,A6464,1,1,1,1,1,1
2001,A647,16,16,16,16,16,16
2001,A649,5,5,5,5,5,5
2001,A64M,1,1,1,1,1,1
2001,A65,30,30,30,30,30,30
2001,A650,25,25,25,25,25,25
2001,A651,4,4,4,4,4,4
2001,A6514,5,5,5,5,5,5
2001,A652,4,4,4,4,4,4
2001,A6520,1,1,1,1,1,1
2001,A653,14,14,14,14,14,14
2001,A654,3,3,3,3,3,3
2001,A655,4,4,4,4,4,4
2001,A656,6,6,6,6,6,6
2001,A657,5,5,5,5,5,5
2001,A658,13,13,13,13,13,13
2001,A659,14,14,14,14,14,14
2001,A66,38,38,38,38,38,38
2001,A660,8,8,8,8,8,8
2001,A661,6,6,6,6,6,6
2001,A662,3,3,3,3,3,3
2001,A663,10,10,10,10,10,10
2001,A664,18,18,18,18,18,18
2001,A665,21,21,21,21,21,21
2001,A666,31,31,31,31,31,31
2001,A667,2,2,2,2,2,2
2001,A669,11,11,11,11,11,11
2001,A67,11,11,11,11,11,11
2001,A670,8,8,8,8,8,8
2001,A671,31,31,31,31,31,31
2001,A672,5,5,5,5,5,5
2001,A673,8,8,8,8,8,8
2001,A674,10,10,10,10,10,10
2001,A675,7,7,7,7,7,7
2001,A676,15,15,15,15,15,15
2001,A677,5,5,5,5,5,5
2001,A678,11,11,11,11,11,11
2001,A679,16,16,16,16,16,16
2001,A68,46,46,46,46,46,46
2001,A680,14,14,14,14,14,14
2001,A681,6,6,6,6,6,6
2001,A682,16,16,16,16,16,16
2001,A683,10,10,10,10,10,10
2001,A684,13,13,13,13,13,13
2001,A685,5,5,5,5,5,5
2001,A686,6,6,6,6,6,6
2001,A687,2,2,2,2,2,2
2001,A688,13,13,13,13,13,13
2001,A689,24,24,24,24,24,24
2001,A69,16,16,16,16,16,16
2001,A690,16,16,16,16,16,16
2001,A6900,7,7,7,7,7,7
2001,A691,5,5,5,5,5,5
2001,A692,9,9,9,9,9,9
2001,A693,8,8,8,8,8,8
2001,A694,5,5,5,5,5,5
2001,A695,12,12,12,12,12,12
2001,A696,7,7,7,7,7,7
2001,A697,10,10,10,10,10,10
2001,A698,14,14,14,14,14,14
2001,A699,2,2,2,2,2,2
2001,A7,46,46,46,46,46,46
2001,A70,23,23,23,23,23,23
2001,A700,1,1,1,1,1,1
2001,A701,20,20,20,20,20,20
